HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Answer.annotatedResult.boundingBoxes,Answer.annotatedResult.inputImageProperties.height,Answer.annotatedResult.inputImageProperties.width,Approve,Reject
3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,Draw bounding box around 1 item (2 cents):,Draw bounding boxes around the requested item(s),bounding box,$0.02,Sun Nov 24 08:46:13 PST 2019,200,BatchId:3847422;OriginalHitTemplateId:928390838;,3600,86400,Mon Nov 25 08:46:13 PST 2019,30BUDKLTXHDVYKRULPTYUE3HC01E5N,A3RAL81XKTKNMS,Submitted,Sun Nov 24 10:07:08 PST 2019,Sun Nov 24 10:07:53 PST 2019,Mon Nov 25 10:07:53 PST 2019,45,0% (0/0),0% (0/0),0% (0/0),https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,"[{""height"":153,""label"":""No need to label"",""left"":141,""top"":428,""width"":402}]",683,1024,,
3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,Draw bounding box around 1 item (2 cents):,Draw bounding boxes around the requested item(s),bounding box,$0.02,Sun Nov 24 08:46:13 PST 2019,200,BatchId:3847422;OriginalHitTemplateId:928390838;,3600,86400,Mon Nov 25 08:46:13 PST 2019,30BUDKLTXHDVYKRULPTYUE3HC06E5S,A28X70CWD4KM95,Submitted,Sun Nov 24 11:00:10 PST 2019,Sun Nov 24 11:00:29 PST 2019,Mon Nov 25 11:00:29 PST 2019,19,0% (0/0),0% (0/0),0% (0/0),https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,"[{""height"":153,""label"":""No need to label"",""left"":146,""top"":423,""width"":400}]",683,1024,,
3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,Draw bounding box around 1 item (2 cents):,Draw bounding boxes around the requested item(s),bounding box,$0.02,Sun Nov 24 08:46:13 PST 2019,200,BatchId:3847422;OriginalHitTemplateId:928390838;,3600,86400,Mon Nov 25 08:46:13 PST 2019,30BUDKLTXHDVYKRULPTYUE3HC1IE56,A3S5DWMCT53P8,Submitted,Sun Nov 24 19:58:09 PST 2019,Sun Nov 24 19:58:59 PST 2019,Mon Nov 25 19:58:59 PST 2019,50,0% (0/0),0% (0/0),0% (0/0),https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,"[{""height"":155,""label"":""No need to label"",""left"":148,""top"":429,""width"":400}]",683,1024,,
3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,Draw bounding box around 1 item (2 cents):,Draw bounding boxes around the requested item(s),bounding box,$0.02,Sun Nov 24 08:46:13 PST 2019,200,BatchId:3847422;OriginalHitTemplateId:928390838;,3600,86400,Mon Nov 25 08:46:13 PST 2019,30IQTZXKAOO59DWAJODE18SXBYHX0A,A1ZAAFOWX0S1XP,Submitted,Sun Nov 24 12:28:46 PST 2019,Sun Nov 24 12:29:23 PST 2019,Mon Nov 25 12:29:23 PST 2019,37,0% (0/0),0% (0/0),0% (0/0),https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,"[{""height"":156,""label"":""No need to label"",""left"":144,""top"":427,""width"":401}]",683,1024,,
3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,Draw bounding box around 1 item (2 cents):,Draw bounding boxes around the requested item(s),bounding box,$0.02,Sun Nov 24 08:46:13 PST 2019,200,BatchId:3847422;OriginalHitTemplateId:928390838;,3600,86400,Mon Nov 25 08:46:13 PST 2019,30JNVC0ORD2WBG1UVIP7DSVL0DNHQS,A3FBBE417P5XAM,Submitted,Sun Nov 24 16:45:03 PST 2019,Sun Nov 24 16:46:06 PST 2019,Mon Nov 25 16:46:06 PST 2019,63,0% (0/0),0% (0/0),0% (0/0),https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,"[{""height"":149,""label"":""No need to label"",""left"":142,""top"":432,""width"":401}]",683,1024,,
3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,Draw bounding box around 1 item (2 cents):,Draw bounding boxes around the requested item(s),bounding box,$0.02,Sun Nov 24 08:46:13 PST 2019,200,BatchId:3847422;OriginalHitTemplateId:928390838;,3600,86400,Mon Nov 25 08:46:13 PST 2019,30MVJZJNHQVMANFY2GH63ALB34DJ91,A2ZA9Q75VCLB3I,Submitted,Sun Nov 24 09:32:25 PST 2019,Sun Nov 24 09:32:47 PST 2019,Mon Nov 25 09:32:47 PST 2019,22,0% (0/0),0% (0/0),0% (0/0),https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,"[{""height"":172,""label"":""No need to label"",""left"":150,""top"":411,""width"":405}]",683,1024,,
3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,Draw bounding box around 1 item (2 cents):,Draw bounding boxes around the requested item(s),bounding box,$0.02,Sun Nov 24 08:46:13 PST 2019,200,BatchId:3847422;OriginalHitTemplateId:928390838;,3600,86400,Mon Nov 25 08:46:13 PST 2019,30MVJZJNHQVMANFY2GH63ALB34LJ99,APXFQMO4UO5XQ,Submitted,Sun Nov 24 11:01:07 PST 2019,Sun Nov 24 11:02:15 PST 2019,Mon Nov 25 11:02:15 PST 2019,68,0% (0/0),0% (0/0),0% (0/0),https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,"[{""height"":145,""label"":""No need to label"",""left"":149,""top"":430,""width"":396}]",683,1024,,
3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,Draw bounding box around 1 item (2 cents):,Draw bounding boxes around the requested item(s),bounding box,$0.02,Sun Nov 24 08:46:13 PST 2019,200,BatchId:3847422;OriginalHitTemplateId:928390838;,3600,86400,Mon Nov 25 08:46:13 PST 2019,30X31N5D678TE98THG4KR6NI56PSAO,A1MCO5OVM4XZMN,Submitted,Sun Nov 24 19:06:55 PST 2019,Sun Nov 24 19:07:29 PST 2019,Mon Nov 25 19:07:29 PST 2019,34,0% (0/0),0% (0/0),0% (0/0),https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,"[{""height"":154,""label"":""No need to label"",""left"":148,""top"":427,""width"":397}]",683,1024,,
3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,Draw bounding box around 1 item (2 cents):,Draw bounding boxes around the requested item(s),bounding box,$0.02,Sun Nov 24 08:46:13 PST 2019,200,BatchId:3847422;OriginalHitTemplateId:928390838;,3600,86400,Mon Nov 25 08:46:13 PST 2019,30ZX6P7VFCDBA3UZH72RTNDXXZIJ2Q,A2193HMR2P1R2N,Submitted,Sun Nov 24 18:32:18 PST 2019,Sun Nov 24 18:36:18 PST 2019,Mon Nov 25 18:36:18 PST 2019,240,0% (0/0),0% (0/0),0% (0/0),https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,"[{""height"":154,""label"":""No need to label"",""left"":142,""top"":427,""width"":407}]",683,1024,,
3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,Draw bounding box around 1 item (2 cents):,Draw bounding boxes around the requested item(s),bounding box,$0.02,Sun Nov 24 08:46:13 PST 2019,200,BatchId:3847422;OriginalHitTemplateId:928390838;,3600,86400,Mon Nov 25 08:46:13 PST 2019,3180JW2OT8U390DMZQ4PRUG9H9C5JG,A31C20YNLJW828,Submitted,Sun Nov 24 19:15:26 PST 2019,Sun Nov 24 19:15:52 PST 2019,Mon Nov 25 19:15:52 PST 2019,26,0% (0/0),0% (0/0),0% (0/0),https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,"[{""height"":192,""label"":""No need to label"",""left"":138,""top"":403,""width"":415}]",683,1024,,
