HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Answer.annotatedResult.boundingBoxes,Answer.annotatedResult.inputImageProperties.height,Answer.annotatedResult.inputImageProperties.width,Approve,Reject
3UEBBGULQI623TJCRZGAVOL8HK2FUZ,3U20ZGNLAS4MWP22HDXQICWS88DD74,Draw bounding box around 1 item (2 cents):,Draw bounding boxes around the requested item(s),bounding box,$0.02,Sat Nov 23 20:30:14 PST 2019,200,BatchId:3847172;OriginalHitTemplateId:928390838;,3600,86400,Sun Nov 24 20:30:14 PST 2019,33C7UALJVPGF11GK7Z5MZEUEPGF188,A1TG7LXRTBR86O,Submitted,Sun Nov 24 02:32:32 PST 2019,Sun Nov 24 02:33:26 PST 2019,Mon Nov 25 02:33:26 PST 2019,54,0% (0/0),0% (0/0),0% (0/0),https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,"[{""height"":159,""label"":""Car"",""left"":140,""top"":425,""width"":408}]",683,1024,,
3UEBBGULQI623TJCRZGAVOL8HK2FUZ,3U20ZGNLAS4MWP22HDXQICWS88DD74,Draw bounding box around 1 item (2 cents):,Draw bounding boxes around the requested item(s),bounding box,$0.02,Sat Nov 23 20:30:14 PST 2019,200,BatchId:3847172;OriginalHitTemplateId:928390838;,3600,86400,Sun Nov 24 20:30:14 PST 2019,33F859I56AV97AZ5C0SHI30MEBSHBI,A1BANTV8HONS2C,Submitted,Sat Nov 23 23:30:34 PST 2019,Sat Nov 23 23:31:05 PST 2019,Sun Nov 24 23:31:05 PST 2019,31,0% (0/0),0% (0/0),0% (0/0),https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,"[{""height"":156,""label"":""Car"",""left"":145,""top"":425,""width"":402}]",683,1024,,
3UEBBGULQI623TJCRZGAVOL8HK2FUZ,3U20ZGNLAS4MWP22HDXQICWS88DD74,Draw bounding box around 1 item (2 cents):,Draw bounding boxes around the requested item(s),bounding box,$0.02,Sat Nov 23 20:30:14 PST 2019,200,BatchId:3847172;OriginalHitTemplateId:928390838;,3600,86400,Sun Nov 24 20:30:14 PST 2019,33FOTY3KEQ3HD46XOBLR10QXF7M1C0,A2RHLZO74ZXQV3,Submitted,Sat Nov 23 20:51:59 PST 2019,Sat Nov 23 20:52:19 PST 2019,Sun Nov 24 20:52:19 PST 2019,20,0% (0/0),0% (0/0),0% (0/0),https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,"[{""height"":154,""label"":""Car"",""left"":143,""top"":424,""width"":404}]",683,1024,,
3UEBBGULQI623TJCRZGAVOL8HK2FUZ,3U20ZGNLAS4MWP22HDXQICWS88DD74,Draw bounding box around 1 item (2 cents):,Draw bounding boxes around the requested item(s),bounding box,$0.02,Sat Nov 23 20:30:14 PST 2019,200,BatchId:3847172;OriginalHitTemplateId:928390838;,3600,86400,Sun Nov 24 20:30:14 PST 2019,33IZTU6J85J5AMGMSQWYBEYG6PMSXC,A3KSAP865D3L7D,Submitted,Sat Nov 23 20:42:35 PST 2019,Sat Nov 23 20:43:20 PST 2019,Sun Nov 24 20:43:20 PST 2019,45,0% (0/0),0% (0/0),0% (0/0),https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,"[{""height"":155,""label"":""Car"",""left"":145,""top"":425,""width"":399}]",683,1024,,
3UEBBGULQI623TJCRZGAVOL8HK2FUZ,3U20ZGNLAS4MWP22HDXQICWS88DD74,Draw bounding box around 1 item (2 cents):,Draw bounding boxes around the requested item(s),bounding box,$0.02,Sat Nov 23 20:30:14 PST 2019,200,BatchId:3847172;OriginalHitTemplateId:928390838;,3600,86400,Sun Nov 24 20:30:14 PST 2019,33OOO72IVL3IMOI6QU51769S7QDCTK,A3UF6XXFFRR237,Submitted,Sat Nov 23 21:07:04 PST 2019,Sat Nov 23 21:09:24 PST 2019,Sun Nov 24 21:09:24 PST 2019,140,0% (0/0),0% (0/0),0% (0/0),https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,"[{""height"":156,""label"":""Car"",""left"":145,""top"":425,""width"":399}]",683,1024,,
3UEBBGULQI623TJCRZGAVOL8HK2FUZ,3U20ZGNLAS4MWP22HDXQICWS88DD74,Draw bounding box around 1 item (2 cents):,Draw bounding boxes around the requested item(s),bounding box,$0.02,Sat Nov 23 20:30:14 PST 2019,200,BatchId:3847172;OriginalHitTemplateId:928390838;,3600,86400,Sun Nov 24 20:30:14 PST 2019,33PPO7FECZX2I289WE18D5P1H98ID8,ACSTBLCWTGVPX,Submitted,Sat Nov 23 20:42:59 PST 2019,Sat Nov 23 20:43:17 PST 2019,Sun Nov 24 20:43:17 PST 2019,18,0% (0/0),0% (0/0),0% (0/0),https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,"[{""height"":174,""label"":""Car"",""left"":131,""top"":412,""width"":418}]",683,1024,,
3UEBBGULQI623TJCRZGAVOL8HK2FUZ,3U20ZGNLAS4MWP22HDXQICWS88DD74,Draw bounding box around 1 item (2 cents):,Draw bounding boxes around the requested item(s),bounding box,$0.02,Sat Nov 23 20:30:14 PST 2019,200,BatchId:3847172;OriginalHitTemplateId:928390838;,3600,86400,Sun Nov 24 20:30:14 PST 2019,3483FV8BEI1ZM8FSXO82KJ8SBR8269,A1MNR2V2WZ4VQS,Submitted,Sun Nov 24 05:35:45 PST 2019,Sun Nov 24 05:36:44 PST 2019,Mon Nov 25 05:36:44 PST 2019,59,0% (0/0),0% (0/0),0% (0/0),https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,"[{""height"":230,""label"":""Car"",""left"":126,""top"":392,""width"":440}]",683,1024,,
3UEBBGULQI623TJCRZGAVOL8HK2FUZ,3U20ZGNLAS4MWP22HDXQICWS88DD74,Draw bounding box around 1 item (2 cents):,Draw bounding boxes around the requested item(s),bounding box,$0.02,Sat Nov 23 20:30:14 PST 2019,200,BatchId:3847172;OriginalHitTemplateId:928390838;,3600,86400,Sun Nov 24 20:30:14 PST 2019,34HJIJKLP9EU4C9G2AZYPQLPCYP4VS,APPNTU0LE3T9L,Submitted,Sun Nov 24 01:18:25 PST 2019,Sun Nov 24 01:19:43 PST 2019,Mon Nov 25 01:19:43 PST 2019,78,0% (0/0),0% (0/0),0% (0/0),https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,"[{""height"":154,""label"":""Car"",""left"":145,""top"":426,""width"":399}]",683,1024,,
3UEBBGULQI623TJCRZGAVOL8HK2FUZ,3U20ZGNLAS4MWP22HDXQICWS88DD74,Draw bounding box around 1 item (2 cents):,Draw bounding boxes around the requested item(s),bounding box,$0.02,Sat Nov 23 20:30:14 PST 2019,200,BatchId:3847172;OriginalHitTemplateId:928390838;,3600,86400,Sun Nov 24 20:30:14 PST 2019,34PGFRQONSTXMJS6VRRYHUTM14HJW8,A2ZHUJEIMZNPTO,Submitted,Sun Nov 24 01:58:55 PST 2019,Sun Nov 24 02:00:08 PST 2019,Mon Nov 25 02:00:08 PST 2019,73,0% (0/0),0% (0/0),0% (0/0),https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,"[{""height"":154,""label"":""Car"",""left"":145,""top"":426,""width"":398}]",683,1024,,
3UEBBGULQI623TJCRZGAVOL8HK2FUZ,3U20ZGNLAS4MWP22HDXQICWS88DD74,Draw bounding box around 1 item (2 cents):,Draw bounding boxes around the requested item(s),bounding box,$0.02,Sat Nov 23 20:30:14 PST 2019,200,BatchId:3847172;OriginalHitTemplateId:928390838;,3600,86400,Sun Nov 24 20:30:14 PST 2019,34PGFRQONSTXMJS6VRRYHUTM14QJWH,A1FX8F01U16YKS,Submitted,Sun Nov 24 06:57:16 PST 2019,Sun Nov 24 06:58:29 PST 2019,Mon Nov 25 06:58:29 PST 2019,73,0% (0/0),0% (0/0),0% (0/0),https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,"[{""height"":156,""label"":""Car"",""left"":146,""top"":426,""width"":398}]",683,1024,,
3UEBBGULQI623TJCRZGAVOL8HK2FUZ,3U20ZGNLAS4MWP22HDXQICWS88DD74,Draw bounding box around 1 item (2 cents):,Draw bounding boxes around the requested item(s),bounding box,$0.02,Sat Nov 23 20:30:14 PST 2019,200,BatchId:3847172;OriginalHitTemplateId:928390838;,3600,86400,Sun Nov 24 20:30:14 PST 2019,34S6N1K2ZZ1LKJLH3DHBW6WRQ5VHLU,A1JVFEIQP6X5H6,Submitted,Sat Nov 23 20:34:53 PST 2019,Sat Nov 23 20:35:36 PST 2019,Sun Nov 24 20:35:36 PST 2019,43,0% (0/0),0% (0/0),0% (0/0),https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,"[{""height"":164,""label"":""Car"",""left"":138,""top"":418,""width"":412}]",683,1024,,
3UEBBGULQI623TJCRZGAVOL8HK2FUZ,3U20ZGNLAS4MWP22HDXQICWS88DD74,Draw bounding box around 1 item (2 cents):,Draw bounding boxes around the requested item(s),bounding box,$0.02,Sat Nov 23 20:30:14 PST 2019,200,BatchId:3847172;OriginalHitTemplateId:928390838;,3600,86400,Sun Nov 24 20:30:14 PST 2019,352YTHGROZVPMBEWXLIUAPUG4JH4H5,A24OGK5X2JPSKC,Submitted,Sun Nov 24 04:05:09 PST 2019,Sun Nov 24 04:05:31 PST 2019,Mon Nov 25 04:05:31 PST 2019,22,0% (0/0),0% (0/0),0% (0/0),https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,"[{""height"":156,""label"":""Car"",""left"":149,""top"":425,""width"":400}]",683,1024,,
